Detector;Detector-error;Extractor;Extractor-error;Matcher;Matcher-error;InputResolution;InputResolution-error;InputResolution-median;ProcessingResolution;ProcessingResolution-error;ProcessingResolution-median;DisplayFunction(ms);DisplayFunction(ms)-error;DisplayFunction(ms)-median;ObjectFound;ObjectFound-error;ObjectFound-median;AnalyzeSceneFrame(ms);AnalyzeSceneFrame(ms)-error;AnalyzeSceneFrame(ms)-median;AnalyzerProcess(ms);AnalyzerProcess(ms)-error;AnalyzerProcess(ms)-median;SceneKeypoints;SceneKeypoints-error;SceneKeypoints-median;ObjectKeypoints;ObjectKeypoints-error;ObjectKeypoints-median;GoodSceneKeypoints;GoodSceneKeypoints-error;GoodSceneKeypoints-median;GoodTrainKeypoints;GoodTrainKeypoints-error;GoodTrainKeypoints-median;Inliers;Inliers-error;Inliers-median;Outliers;Outliers-error;Outliers-median;InliersCalc(ms);InliersCalc(ms)-error;InliersCalc(ms)-median;DescriptorType;DescriptorType-error;DescriptorType-median;MatchingDescriptors(ms);MatchingDescriptors(ms)-error;MatchingDescriptors(ms)-median;PerspectiveTransform(ms);PerspectiveTransform(ms)-error;PerspectiveTransform(ms)-median;TrackerInitialize(ms);TrackerInitialize(ms)-error;TrackerInitialize(ms)-median;TrackerCorners;TrackerCorners-error;TrackerCorners-median;isInImage;isInImage-error;isInImage-median;isObjectInsideImage(ms);isObjectInsideImage(ms)-error;isObjectInsideImage(ms)-median;TrackingProcess(ms);TrackingProcess(ms)-error;TrackingProcess(ms)-median;Deviation;Deviation-error;Deviation-median;
GFTT;;AKAZE;;Flann;;336x252;;336x252;305x229;;305x229;653.78;129.32;553.79;0.65;0.65;true;286.98;56.73;249.82;648.62;131.19;552.14;157.00;0.00;157.00;161.00;0.00;161.00;161.00;0.00;161.00;161.00;0.00;161.00;14.50;5.50;16.00;146.50;5.50;145.00;332.86;68.18;281.89;binary;;binary;27.67;7.40;22.89;0.12;0.12;0.04;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;BRIEF;;Flann;;336x252;;336x252;305x229;;305x229;617.53;44.47;617.86;0.00;0.00;false;42.38;5.94;41.20;615.50;44.41;614.07;581.00;0.00;581.00;887.00;0.00;887.00;887.00;0.00;887.00;887.00;0.00;887.00;54.00;12.00;58.00;833.00;12.00;829.00;443.41;42.72;441.49;binary;;binary;141.72;17.46;131.51;0.11;0.08;0.04;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;BRISK;;Flann;;336x252;;336x252;305x229;;305x229;578.90;86.77;533.35;0.00;0.00;false;39.20;14.00;31.32;577.12;86.74;531.32;629.00;0.00;629.00;957.00;0.00;957.00;957.00;0.00;957.00;957.00;0.00;957.00;23.50;8.50;22.00;933.50;8.50;935.00;426.77;73.84;385.38;binary;;binary;123.50;19.90;113.85;1.29;1.26;0.04;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;FREAK;;Flann;;336x252;;336x252;305x229;;305x229;523.89;137.44;436.20;0.00;0.00;false;48.34;25.43;29.67;518.40;133.77;432.94;337.00;0.00;337.00;541.00;0.00;541.00;541.00;0.00;541.00;541.00;0.00;541.00;41.50;9.50;44.00;499.50;9.50;497.00;401.00;103.88;332.81;binary;;binary;84.55;24.65;67.44;0.50;0.47;0.04;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;ORB;;Flann;;336x252;;336x252;305x229;;305x229;814.00;77.52;795.12;0.00;0.00;false;241.37;43.77;216.26;811.43;76.80;791.84;568.00;0.00;568.00;871.00;0.00;871.00;871.00;0.00;871.00;871.00;0.00;871.00;41.50;7.50;43.00;829.50;7.50;828.00;442.02;45.45;434.79;binary;;binary;158.32;32.21;136.77;0.58;0.55;0.04;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;SIFT;;Flann;;336x252;;336x252;305x229;;305x229;480.88;44.24;489.72;0.00;0.00;false;332.48;36.39;340.84;479.06;44.32;487.00;705.00;0.00;705.00;996.00;0.00;996.00;5.00;3.00;5.00;5.00;3.00;5.00;2.50;2.50;4.00;2.00;2.00;0.00;4.99;4.99;0.46;float;;float;141.89;13.78;142.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;SURF;;Flann;;336x252;;336x252;305x229;;305x229;1865.79;160.24;1762.39;0.00;0.00;false;1461.34;114.68;1388.57;1863.31;159.64;1759.90;705.00;0.00;705.00;996.00;0.00;996.00;65.50;6.50;63.00;65.50;6.50;63.00;7.00;1.00;7.00;59.00;7.00;56.00;268.75;31.52;252.33;float;;float;127.04;18.91;120.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
