Detector;Extractor;Matcher;InputResolution;ProcessingResolution;DisplayFunction(ms);ObjectFound;AnalyzeSceneFrame(ms);AnalyzerProcess(ms);SceneKeypoints;ObjectKeypoints;GoodSceneKeypoints;GoodTrainKeypoints;Inliers;Outliers;InliersCalc(ms);DescriptorType;MatchingDescriptors(ms);PerspectiveTransform(ms);TrackerInitialize(ms);TrackerCorners;isInImage;isObjectInsideImage(ms);TrackingProcess(ms);Deviation;
SIFT;SIFT;BF;336x252;305x229;870.069;true;773.977;864.874;400;400;47;47;28;19;10.65;float;79.068;0.124;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;927.549;true;818.661;923.696;400;400;47;47;28;19;6.967;float;97.508;0.038;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;876.559;true;763.72;875.253;400;400;47;47;28;19;6.863;float;103.863;0.039;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;976.57;true;882.007;975.109;400;400;47;47;28;19;7.126;float;85.406;0.04;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;820.926;true;720.995;819.435;400;400;47;47;28;19;6.682;float;91.059;0.084;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;690.46;true;608.171;689.207;400;400;47;47;28;19;4.915;float;74.336;0.089;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;735.531;true;653.798;733.307;400;400;47;47;28;19;5.506;float;73.181;0.037;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;834.924;true;749.137;833.318;400;400;47;47;28;19;7.164;float;76.487;0.041;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;820.756;true;730.114;819.539;400;400;47;47;28;19;6.063;float;82.645;0.05;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;792.781;true;716.951;791.514;400;400;47;47;28;19;5.416;float;68.262;0.038;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;839.554;true;747.038;838.221;400;400;47;47;28;19;4.915;float;83.202;0.051;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;790.012;true;702.102;788.784;400;400;47;47;28;19;4.998;float;81.091;0.037;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;780.754;true;694.109;779.411;400;400;47;47;28;19;7.066;float;77.647;0.047;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;819.065;true;728.748;817.619;400;400;47;47;28;19;8.753;float;78.747;0.137;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;868.086;true;747.331;865.785;400;400;47;47;28;19;5.816;float;111.757;0.089;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;753.914;true;671.061;752.287;400;400;47;47;28;19;4.42;float;76.197;0.04;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;724.699;true;649.444;723.445;400;400;47;47;28;19;4.933;float;68.065;0.058;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;773.453;true;690.878;772.212;400;400;47;47;28;19;4.747;float;75.99;0.038;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;795.816;true;692.35;794.059;400;400;47;47;28;19;5.098;float;96.055;0.04;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;812.327;true;719.67;810.479;400;400;47;47;28;19;5.693;float;81.627;0.044;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;797.166;true;716.28;795.872;400;400;47;47;28;19;4.676;float;74.319;0.04;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;833.449;true;665.892;831.873;400;400;47;47;28;19;18.892;float;143.08;0.182;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;838.879;true;751.543;830.743;400;400;47;47;28;19;6.831;float;71.6;0.064;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;742.178;true;660.264;740.954;400;400;47;47;28;19;5.141;float;74.983;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;738.798;true;659.828;737.5;400;400;47;47;28;19;4.874;float;71.899;0.027;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;700.02;true;618.005;698.454;400;400;47;47;28;19;7.17;float;72.657;0.043;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;764.873;true;668.615;763.595;400;400;47;47;28;19;7.545;float;86.839;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;753.68;true;673.742;752.396;400;400;47;47;28;19;7.203;float;70.713;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;685.637;true;602.207;684.405;400;400;47;47;28;19;5.112;float;76.506;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;792.663;true;690.217;789.475;400;400;47;47;28;19;6.879;float;91.852;0.03;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;892.544;true;750.242;891.162;400;400;47;47;28;19;7.409;float;127.049;0.093;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;744.497;true;662.518;742.288;400;400;47;47;28;19;4.66;float;74.64;0.031;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;814.847;true;732.195;812.649;400;400;47;47;28;19;4.575;float;75.406;0.031;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;763.571;true;683.61;762.287;400;400;47;47;28;19;4.896;float;73.056;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;798.109;true;717.366;796.879;400;400;47;47;28;19;10.837;float;67.825;0.041;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;775.674;true;689.164;774.454;400;400;47;47;28;19;4.855;float;79.993;0.044;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;699.238;true;617.417;697.609;400;400;47;47;28;19;6.928;float;72.608;0.033;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;758.867;true;682.305;757.707;400;400;47;47;28;19;4.658;float;69.903;0.027;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;768.848;true;684.768;767.612;400;400;47;47;28;19;4.756;float;77.652;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;801.156;true;703.425;799.863;400;400;47;47;28;19;10.737;float;85.136;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;833.656;true;740.382;831.639;400;400;47;47;28;19;4.99;float;85.659;0.032;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;779.714;true;698.633;778.56;400;400;47;47;28;19;4.673;float;74.37;0.026;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;814.029;true;729.395;812.899;400;400;47;47;28;19;7.286;float;75.822;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;718.459;true;634.436;716.892;400;400;47;47;28;19;4.745;float;76.896;0.039;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;757.507;true;674.964;755.743;400;400;47;47;28;19;4.942;float;75.218;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;778.778;true;698.65;776.751;400;400;47;47;28;19;4.74;float;72.629;0.026;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;766.798;true;653.924;765.237;400;400;47;47;28;19;11.536;float;98.913;0.052;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;726.772;true;643.1;724.546;400;400;47;47;28;19;4.417;float;76.613;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;745.791;true;662.574;744.395;400;400;47;47;28;19;5.131;float;76.163;0.026;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;743.661;true;613.958;741.925;400;400;47;47;28;19;16.671;float;110.436;0.099;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;724.606;true;635.81;722.399;400;400;47;47;28;19;7.958;float;78.031;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;755.501;true;675.319;754.248;400;400;47;47;28;19;7.102;float;71.017;0.033;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;760.141;true;624.24;758.753;400;400;47;47;28;19;17.791;float;116.072;0.057;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;703.331;true;615.923;702.054;400;400;47;47;28;19;5.522;float;80.059;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;735.675;true;651.82;734.404;400;400;47;47;28;19;5.683;float;76.184;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;796.139;true;709.78;792.251;400;400;47;47;28;19;7.183;float;74.575;0.034;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;706.746;true;619.245;703.009;400;400;47;47;28;19;5.575;float;77.583;0.048;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;750.986;true;656.206;749.442;400;400;47;47;28;19;6.078;float;86.303;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;789.028;true;708.586;787.86;400;400;47;47;28;19;4.785;float;73.761;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;689.118;true;604.416;687.727;400;400;47;47;28;19;6.915;float;75.899;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;755.735;true;661.087;754.599;400;400;47;47;28;19;7.409;float;85.683;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;753.588;true;664.29;752.329;400;400;47;47;28;19;4.584;float;82.941;0.054;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;704.093;true;619.283;702.937;400;400;47;47;28;19;4.403;float;78.836;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;747.23;true;662.466;745.544;400;400;47;47;28;19;4.388;float;78.305;0.027;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;754.77;true;670.848;753.524;400;400;47;47;28;19;7.687;float;74.116;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;706.272;true;621.983;705.011;400;400;47;47;28;19;6.475;float;75.909;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;754.636;true;669.221;753.445;400;400;47;47;28;19;4.457;float;79.357;0.027;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;745.725;true;661.955;744.549;400;400;47;47;28;19;4.479;float;77.72;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;720.673;true;635.899;719.432;400;400;47;47;28;19;4.648;float;78.336;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;745.337;true;659.371;743.457;400;400;47;47;28;19;4.461;float;78.892;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;756.884;true;667.823;755.67;400;400;47;47;28;19;8.503;float;78.895;0.03;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;726.686;true;645.426;725.385;400;400;47;47;28;19;4.617;float;74.596;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;752.451;true;666.441;751.206;400;400;47;47;28;19;4.668;float;79.534;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;777.31;true;665.404;773.564;400;400;47;47;28;19;7.108;float;100.208;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;716.286;true;631.257;715.15;400;400;47;47;28;19;7.984;float;75.084;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;755.893;true;668.041;754.553;400;400;47;47;28;19;6.46;float;79.036;0.059;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;756.595;true;674.988;755.321;400;400;47;47;28;19;5.109;float;74.493;0.03;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;722.92;true;638.099;721.718;400;400;47;47;28;19;4.459;float;78.763;0.031;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;787.2;true;702.439;785.782;400;400;47;47;28;19;7.229;float;75.533;0.06;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;750.553;true;666.89;749.32;400;400;47;47;28;19;4.813;float;76.752;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;698.035;true;612.842;696.763;400;400;47;47;28;19;4.679;float;78.689;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;749.726;true;663.505;748.531;400;400;47;47;28;19;5.677;float;78.815;0.027;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;758.757;true;629.558;756.847;400;400;47;47;28;19;4.416;float;122.246;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;709.954;true;625.053;707.695;400;400;47;47;28;19;4.418;float;77.752;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;764.275;true;676.057;761.493;400;400;47;47;28;19;5.476;float;79.299;0.036;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;760.933;true;644.902;759.67;400;400;47;47;28;19;4.44;float;109.835;0.066;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;703.634;true;618.726;702.435;400;400;47;47;28;19;4.787;float;78.397;0.019;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;773.62;true;688.708;772.217;400;400;47;47;28;19;4.756;float;78.14;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;741.049;true;621.664;739.5;400;400;47;47;28;19;8.929;float;108.251;0.054;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;723.671;true;639.034;721.505;400;400;47;47;28;19;4.776;float;77.111;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;758.95;true;674.67;757.57;400;400;47;47;28;19;7.782;float;74.42;0.04;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;747.953;true;617.633;746.581;400;400;47;47;28;19;22.16;float;106.039;0.061;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;731.785;true;643.611;728.007;400;400;47;47;28;19;9.042;float;74.694;0.03;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;755.255;true;669.502;753.968;400;400;47;47;28;19;4.446;float;79.585;0.029;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;745.09;true;662.098;743.8;400;400;47;47;28;19;7.279;float;73.663;0.033;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;700.134;true;599.314;698.859;400;400;47;47;28;19;4.837;float;94.138;0.03;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;769.476;true;684.65;767.93;400;400;47;47;28;19;9.237;float;73.297;0.038;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;772.409;true;657.049;771.253;400;400;47;47;28;19;6.884;float;106.736;0.03;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;720.657;true;610.399;719.398;400;400;47;47;28;19;4.745;float;103.689;0.032;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;738.946;true;656.346;737.699;400;400;47;47;28;19;4.5;float;76.338;0.028;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;767.306;true;665.814;763.966;400;400;47;47;28;19;4.705;float;92.843;0.03;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;463.886;false;259.736;462.628;327;341;341;341;34;307;194.047;binary;8.255;0.031;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;526.341;false;313.564;525.06;327;341;341;341;34;307;203.301;binary;7.244;0.149;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;477.74;false;264.524;476.445;327;341;341;341;34;307;202.976;binary;8.344;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;538.769;false;331.759;537.621;327;341;341;341;34;307;198.062;binary;7.234;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;478.185;false;264.867;476.836;327;341;341;341;34;307;201.186;binary;10.212;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;521.614;false;309.927;520.137;327;341;341;341;34;307;196.895;binary;10.551;0.196;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;476.608;false;266.559;475.487;327;341;341;341;34;307;200.005;binary;8.523;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;512.853;false;306.026;511.41;327;341;341;341;34;307;190.688;binary;14.22;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;485.451;false;273.849;482.473;327;341;341;341;34;307;197.719;binary;10.385;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;520.605;false;266.759;519.452;327;341;341;341;34;307;241.681;binary;10.099;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;473.499;false;265.183;472.357;327;341;341;341;34;307;195.925;binary;10.807;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;520.59;false;268.808;519.146;327;341;341;341;34;307;239.769;binary;9.822;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;475.217;false;262.866;474.091;327;341;341;341;34;307;201.823;binary;8.765;0.052;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;556.27;false;285.208;555.139;327;341;341;341;34;307;255.316;binary;14.038;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;468.14;false;261.256;467.032;327;341;341;341;34;307;198.022;binary;7.258;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;540.199;false;276.064;538.632;327;341;341;341;34;307;253.975;binary;7.97;0.032;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;458.618;false;258.038;457.36;327;341;341;341;34;307;190.101;binary;8.464;0.049;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;519.547;false;289.075;518.2;327;341;341;341;34;307;220.553;binary;7.988;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;523.633;false;315.733;522.246;327;341;341;341;34;307;198.368;binary;7.512;0.032;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;473.11;false;264.263;471.949;327;341;341;341;34;307;199.491;binary;7.479;0.036;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;525.356;false;315.423;523.931;327;341;341;341;34;307;200.63;binary;7.376;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;470.641;false;258.438;469.156;327;341;341;341;34;307;195.633;binary;14.501;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;520.658;false;314.067;517.407;327;341;341;341;34;307;194.276;binary;8.34;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;466.509;false;259.921;465.393;327;341;341;341;34;307;197.616;binary;7.302;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;546.382;false;333.945;540.98;327;341;341;341;34;307;195.351;binary;11.119;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;474.63;false;265.554;473.333;327;341;341;341;34;307;199.193;binary;8.131;0.067;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;530.469;false;318.146;526.043;327;341;341;341;34;307;198.394;binary;8.589;0.053;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;477.331;false;266.102;476.094;327;341;341;341;34;307;201.439;binary;7.875;0.028;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;517.424;false;307.871;513.502;327;341;341;341;34;307;197.609;binary;7.463;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;475.805;false;264.939;474.536;327;341;341;341;34;307;197.617;binary;11.385;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;541.565;false;294.278;539.901;327;341;341;341;34;307;230.461;binary;14.437;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;474.022;false;261.092;472.615;327;341;341;341;34;307;199.945;binary;10.751;0.085;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;546.298;false;285.829;544.963;327;341;341;341;34;307;247.791;binary;10.668;0.039;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;474.798;false;264.846;470.223;327;341;341;341;34;307;197.167;binary;7.408;0.051;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;512.916;false;258.628;511.493;327;341;341;341;34;307;241.492;binary;10.681;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;511.187;false;259.13;509.644;327;341;341;341;34;307;237.549;binary;12.195;0.037;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;535.123;false;271.565;533.388;327;341;341;341;34;307;252.69;binary;8.568;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;493.328;false;265.164;492.085;327;341;341;341;34;307;212.976;binary;13.481;0.036;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;565.684;false;288.868;563.847;327;341;341;341;34;307;259.821;binary;13.465;0.038;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;476.262;false;266.486;474.773;327;341;341;341;34;307;198.389;binary;9.276;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;483.591;false;266.13;478.98;327;341;341;341;34;307;204.646;binary;7.311;0.044;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;525.153;false;311.56;520.211;327;341;341;341;34;307;197.871;binary;10.284;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;485.317;false;266.703;483.902;327;341;341;341;34;307;202.756;binary;13.532;0.096;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;546.997;false;337.399;545.846;327;341;341;341;34;307;199.84;binary;7.896;0.055;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;482.203;false;274.247;481.093;327;341;341;341;34;307;194.586;binary;11.785;0.036;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;538.51;false;322.888;535.836;327;341;341;341;34;307;204.207;binary;8.286;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;482.272;false;261.02;479.277;327;341;341;341;34;307;209.518;binary;8.216;0.036;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;523.294;false;320.882;519.977;327;341;341;341;34;307;186.82;binary;11.426;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;467.94;false;258.784;465.213;327;341;341;341;34;307;193.369;binary;12.15;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;521.406;false;309.575;519.98;327;341;341;341;34;307;200.064;binary;9.507;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;459.921;false;255.347;458.773;327;341;341;341;34;307;191.377;binary;11.478;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;544.761;false;269.407;543.635;327;341;341;341;34;307;262.752;binary;10.714;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;476.763;false;267.372;475.407;327;341;341;341;34;307;197.689;binary;9.763;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;516.234;false;267.863;514.919;327;341;341;341;34;307;238.449;binary;7.814;0.032;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;486.97;false;265.71;485.788;327;341;341;341;34;307;209.782;binary;9.786;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;534.306;false;271.265;533.003;327;341;341;341;34;307;252.932;binary;8.391;0.034;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;469.059;false;260.942;467.788;327;341;341;341;34;307;194.059;binary;11.789;0.129;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;488.909;false;264.748;487.4;327;341;341;341;34;307;214.271;binary;7.509;0.087;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;500.678;false;293.816;498.693;327;341;341;341;34;307;195.623;binary;8.594;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;457.065;false;254.039;455.809;327;341;341;341;34;307;190.861;binary;10.12;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;519.821;false;312.024;518.281;327;341;341;341;34;307;195.198;binary;10.362;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;492.268;false;274.478;490.642;327;341;341;341;34;307;201.927;binary;13.682;0.039;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;540.844;false;332.301;538.116;327;341;341;341;34;307;197.745;binary;7.325;0.036;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;478.215;false;259.976;476.85;327;341;341;341;34;307;202.871;binary;13.24;0.036;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;544.311;false;333.947;541.498;327;341;341;341;34;307;198.377;binary;8.52;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;492.088;false;285.205;489.92;327;341;341;341;34;307;195.851;binary;7.886;0.055;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;514.676;false;311.503;513.558;327;341;341;341;34;307;191.127;binary;10.193;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;479.462;false;265.281;478.026;327;341;341;341;34;307;202.049;binary;9.693;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;512.536;false;258.388;511.217;327;341;341;341;34;307;241.673;binary;10.039;0.111;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;485.303;false;270.016;483.942;327;341;341;341;34;307;202.68;binary;10.772;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;537.482;false;280.219;536.137;327;341;341;341;34;307;246.957;binary;8.42;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;472.166;false;262.391;471.055;327;341;341;341;34;307;196.517;binary;11.347;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;514.972;false;262.17;512.335;327;341;341;341;34;307;240.146;binary;8.458;0.067;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;485.66;false;275.034;478.639;327;341;341;341;34;307;192.333;binary;10.326;0.033;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;492.435;false;268.206;491.127;327;341;341;341;34;307;214.819;binary;7.252;0.138;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;507.353;false;301.966;504.805;327;341;341;341;34;307;190.766;binary;11.372;0.037;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;493.312;false;265.015;490.696;327;341;341;341;34;307;212.96;binary;11.916;0.052;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;536.915;false;316.316;535.624;327;341;341;341;34;307;209.104;binary;9.572;0.037;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;470.282;false;262.976;466.898;327;341;341;341;34;307;195.463;binary;7.327;0.035;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;524.398;false;311.802;520.242;327;341;341;341;34;307;200.123;binary;7.586;0.035;0;0;nill;0;0;10;
