Detector;Detector-error;Extractor;Extractor-error;Matcher;Matcher-error;InputResolution;InputResolution-error;InputResolution-median;ProcessingResolution;ProcessingResolution-error;ProcessingResolution-median;DisplayFunction(ms);DisplayFunction(ms)-error;DisplayFunction(ms)-median;ObjectFound;ObjectFound-error;ObjectFound-median;AnalyzeSceneFrame(ms);AnalyzeSceneFrame(ms)-error;AnalyzeSceneFrame(ms)-median;AnalyzerProcess(ms);AnalyzerProcess(ms)-error;AnalyzerProcess(ms)-median;SceneKeypoints;SceneKeypoints-error;SceneKeypoints-median;ObjectKeypoints;ObjectKeypoints-error;ObjectKeypoints-median;GoodSceneKeypoints;GoodSceneKeypoints-error;GoodSceneKeypoints-median;GoodTrainKeypoints;GoodTrainKeypoints-error;GoodTrainKeypoints-median;Inliers;Inliers-error;Inliers-median;Outliers;Outliers-error;Outliers-median;InliersCalc(ms);InliersCalc(ms)-error;InliersCalc(ms)-median;DescriptorType;DescriptorType-error;DescriptorType-median;MatchingDescriptors(ms);MatchingDescriptors(ms)-error;MatchingDescriptors(ms)-median;PerspectiveTransform(ms);PerspectiveTransform(ms)-error;PerspectiveTransform(ms)-median;TrackerInitialize(ms);TrackerInitialize(ms)-error;TrackerInitialize(ms)-median;TrackerCorners;TrackerCorners-error;TrackerCorners-median;isInImage;isInImage-error;isInImage-median;isObjectInsideImage(ms);isObjectInsideImage(ms)-error;isObjectInsideImage(ms)-median;TrackingProcess(ms);TrackingProcess(ms)-error;TrackingProcess(ms)-median;Deviation;Deviation-error;Deviation-median;
GFTT;;AKAZE;;Flann;;336x252;;336x252;305x229;;305x229;78.41;7.01;72.90;0.89;0.89;true;30.60;3.02;28.00;78.14;7.01;72.63;157.00;0.00;157.00;161.00;0.00;161.00;135.50;11.50;136.00;135.50;11.50;136.00;17.50;8.50;20.00;120.00;16.00;117.00;44.45;3.16;41.99;binary;;binary;3.34;1.38;2.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;BRIEF;;Flann;;336x252;;336x252;305x229;;305x229;70.42;6.30;65.75;0.00;0.00;false;4.63;0.71;4.03;70.18;6.30;65.50;581.00;0.00;581.00;887.00;0.00;887.00;876.50;6.50;879.00;876.50;6.50;879.00;55.00;9.00;58.00;821.50;12.50;821.00;49.78;1.71;48.54;binary;;binary;17.66;6.16;12.27;0.01;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;BRISK;;Flann;;336x252;;336x252;305x229;;305x229;78.34;13.66;66.46;0.00;0.00;false;6.40;1.27;5.30;78.02;13.57;66.21;629.00;0.00;629.00;957.00;0.00;957.00;923.00;25.00;930.00;923.00;25.00;930.00;24.50;8.50;22.00;900.00;23.00;908.00;55.35;6.83;49.02;binary;;binary;18.49;8.14;11.27;0.01;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;FREAK;;Flann;;336x252;;336x252;305x229;;305x229;60.60;6.43;55.33;0.00;0.00;false;3.85;0.89;3.04;60.35;6.43;55.08;337.00;0.00;337.00;541.00;0.00;541.00;502.50;22.50;506.00;502.50;22.50;506.00;41.50;9.50;44.00;457.00;28.00;463.00;51.07;6.29;45.34;binary;;binary;9.50;3.63;6.32;0.01;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;ORB;;Flann;;336x252;;336x252;305x229;;305x229;69.85;5.57;65.91;0.00;0.00;false;5.17;0.9;4.40;69.61;5.58;65.57;568.00;0.00;568.00;871.00;0.00;871.00;852.50;11.50;853.00;852.50;11.50;853.00;41.50;7.50;43.00;811.00;14.00;810.00;50.05;2.21;48.35;binary;;binary;16.62;5.10;12.33;0.01;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;SIFT;;Flann;;336x252;;336x252;305x229;;305x229;40.09;4.02;37.09;0.00;0.00;false;20.17;1.26;19.35;39.76;3.93;36.84;705.00;0.00;705.00;996.00;0.00;996.00;5.00;3.00;5.00;5.00;3.00;5.00;2.50;2.50;4.00;2.00;2.00;1.00;0.98;0.98;0.31;float;;float;19.22;2.64;16.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
GFTT;;SURF;;Flann;;336x252;;336x252;305x229;;305x229;100.01;6.57;95.31;0.00;0.00;false;35.93;1.69;36.46;99.69;6.50;95.06;705.00;0.00;705.00;996.00;0.00;996.00;64.00;5.00;63.00;64.00;5.00;63.00;6.50;0.50;6.00;57.00;5.00;57.00;44.10;3.50;41.11;float;;float;21.82;4.70;17.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;nill;;nill;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.00;
