Detector;Extractor;Matcher;InputResolution;ProcessingResolution;DisplayFunction(ms);ObjectFound;AnalyzeSceneFrame(ms);AnalyzerProcess(ms);SceneKeypoints;ObjectKeypoints;GoodSceneKeypoints;GoodTrainKeypoints;Inliers;Outliers;InliersCalc(ms);DescriptorType;MatchingDescriptors(ms);PerspectiveTransform(ms);TrackerInitialize(ms);TrackerCorners;isInImage;isObjectInsideImage(ms);TrackingProcess(ms);Deviation;
SIFT;SIFT;BF;336x252;305x229;110.732;true;97.196;110.096;400;400;47;47;29;18;1.67;float;11.095;0.007;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;84.614;true;74.479;84.217;400;400;47;47;29;18;1.068;float;8.58;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;87.994;true;76.249;87.717;400;400;47;47;29;18;1.457;float;9.929;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;95.263;true;83.511;94.94;400;400;47;47;29;18;1.608;float;9.73;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;83.03;true;70.626;82.615;400;400;47;47;29;18;1.217;float;10.655;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;86.447;true;75.074;86.144;400;400;47;47;29;18;1.581;float;9.356;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;107.986;true;96.107;107.549;400;400;47;47;29;18;1.615;float;9.73;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;79.223;true;68.862;78.838;400;400;47;47;29;18;1.046;float;8.833;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;96.811;true;84.729;96.398;400;400;47;47;29;18;1.566;float;10.012;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;81.177;true;73.245;80.794;400;400;47;47;29;18;1.246;float;6.231;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;76.728;true;66.695;76.43;400;400;47;47;29;18;1.12;float;8.507;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;78.979;true;67.63;78.668;400;400;47;47;29;18;1.781;float;9.122;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;81.254;true;70.717;80.813;400;400;47;47;29;18;1.513;float;8.487;0.009;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;97.226;true;85.804;96.671;400;400;47;47;29;18;1.77;float;8.956;0.005;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;102.301;true;91.301;101.898;400;400;47;47;29;18;1.564;float;8.946;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;104.032;true;93.37;103.624;400;400;47;47;29;18;1.52;float;8.614;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;108.578;true;97.735;108.168;400;400;47;47;29;18;1.659;float;8.647;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;99.902;true;88.797;99.491;400;400;47;47;29;18;1.62;float;8.917;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;100.679;true;89.689;100.28;400;400;47;47;29;18;1.634;float;8.808;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;103.879;true;93.45;103.471;400;400;47;47;29;18;1.833;float;8.061;0.005;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;100.283;true;89.59;99.88;400;400;47;47;29;18;1.577;float;8.601;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;109.26;true;96.607;108.814;400;400;47;47;29;18;2.066;float;9.91;0.01;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;107.669;true;96.611;107.126;400;400;47;47;29;18;1.722;float;8.648;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;101.211;true;92.481;100.808;400;400;47;47;29;18;1.094;float;7.138;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;73.452;true;64.475;73.171;400;400;47;47;29;18;1.01;float;7.591;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;69.149;true;60.516;68.808;400;400;47;47;29;18;1.012;float;7.185;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;70.28;true;61.102;69.995;400;400;47;47;29;18;1.062;float;7.735;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;71.691;true;63.271;71.399;400;400;47;47;29;18;1.038;float;6.995;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;90.084;true;81.798;89.782;400;400;47;47;29;18;1.035;float;6.813;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;97.484;true;86.578;97.193;400;400;47;47;29;18;1.039;float;9.458;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;83.279;true;71.612;82.894;400;400;47;47;29;18;1.061;float;10.149;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;81.627;true;71.397;81.304;400;400;47;47;29;18;1.075;float;8.679;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;84.688;true;73.36;84.38;400;400;47;47;29;18;1.626;float;9.253;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;102.49;true;91.815;102.116;400;400;47;47;29;18;1.037;float;9.205;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;88.35;true;78.332;88.053;400;400;47;47;29;18;1.046;float;8.559;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;74.173;true;64.073;73.878;400;400;47;47;29;18;1.053;float;8.641;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;78.069;true;67.372;77.757;400;400;47;47;29;18;1.64;float;8.597;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;88.52;true;78.816;88.105;400;400;47;47;29;18;1.58;float;7.636;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;100.74;true;89.501;100.335;400;400;47;47;29;18;1.55;float;9.211;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;106.593;true;94.21;106.176;400;400;47;47;29;18;1.655;float;10.21;0.005;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;107.021;true;94.962;106.632;400;400;47;47;29;18;1.263;float;10.313;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;92.085;true;79.739;91.707;400;400;47;47;29;18;1.531;float;10.347;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;87.672;true;77.383;87.29;400;400;47;47;29;18;1.619;float;8.186;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;98.861;true;88.055;98.436;400;400;47;47;29;18;1.533;float;8.713;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;98.903;true;86.254;98.502;400;400;47;47;29;18;2.167;float;9.906;0.01;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;106.455;true;95.105;105.914;400;400;47;47;29;18;1.601;float;9.101;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;102.838;true;91.809;102.433;400;400;47;47;29;18;1.843;float;8.658;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;100.089;true;89.089;99.44;400;400;47;47;29;18;1.534;float;8.711;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;101.195;true;90.097;100.774;400;400;47;47;29;18;1.618;float;8.94;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;102.185;true;91.293;101.777;400;400;47;47;29;18;1.78;float;8.601;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;100.182;true;89.152;99.79;400;400;47;47;29;18;1.174;float;9.394;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;97.685;true;86.546;97.393;400;400;47;47;29;18;1.594;float;9.159;0.005;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;94.331;true;83.517;93.926;400;400;47;47;29;18;1.05;float;9.212;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;93.753;true;81.266;93.446;400;400;47;47;29;18;1.504;float;10.581;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;101.434;true;89.82;101.038;400;400;47;47;29;18;1.239;float;9.855;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;86.062;true;74.957;85.754;400;400;47;47;29;18;1.648;float;9.006;0.006;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;104.193;true;91.965;103.812;400;400;47;47;29;18;1.508;float;10.245;0.005;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;96.974;true;84.881;96.589;400;400;47;47;29;18;1.653;float;9.96;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;107.486;true;96.389;107.051;400;400;47;47;29;18;1.47;float;9.117;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;104.183;true;92.139;103.759;400;400;47;47;29;18;1.506;float;10.025;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;108.431;true;94.41;107.821;400;400;47;47;29;18;1.538;float;11.776;0.005;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;106.928;true;94.995;106.527;400;400;47;47;29;18;1.625;float;9.807;0.005;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;109.535;true;96.489;109.149;400;400;47;47;29;18;1.784;float;10.782;0.005;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;109.464;true;97.621;109.087;400;400;47;47;29;18;1.919;float;9.41;0.005;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;103.907;true;95.005;103.481;400;400;47;47;29;18;1.601;float;6.73;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;107.659;true;96.755;107.226;400;400;47;47;29;18;1.609;float;8.773;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;107.831;true;97.082;107.397;400;400;47;47;29;18;1.786;float;8.379;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;103.309;true;92.734;102.89;400;400;47;47;29;18;1.57;float;8.473;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;86.361;true;78.558;85.968;400;400;47;47;29;18;1.294;float;6.055;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;75.577;true;64.725;75.307;400;400;47;47;29;18;1.039;float;9.411;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;88.659;true;78.072;88.375;400;400;47;47;29;18;1.504;float;8.66;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;77.595;true;66.71;77.309;400;400;47;47;29;18;1.573;float;8.905;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;74.616;true;63.326;74.164;400;400;47;47;29;18;1.006;float;9.756;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;72.363;true;61.314;72.071;400;400;47;47;29;18;1.54;float;9.077;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;71.815;true;61.208;71.421;400;400;47;47;29;18;1.036;float;9.062;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;71.281;true;60.421;71.003;400;400;47;47;29;18;0.976;float;9.545;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;71.276;true;60.926;70.985;400;400;47;47;29;18;1.039;float;8.921;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;86.261;true;74.485;86;400;400;47;47;29;18;1.087;float;10.296;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;71.129;true;60.865;70.861;400;400;47;47;29;18;0.976;float;8.926;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;73.566;true;62.998;73.292;400;400;47;47;29;18;1.09;float;9.122;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;71.065;true;60.214;70.789;400;400;47;47;29;18;0.987;float;9.47;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;70.816;true;60.486;70.544;400;400;47;47;29;18;1.003;float;8.946;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;72.034;true;61.747;71.758;400;400;47;47;29;18;1.038;float;8.864;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;99.22;true;87.708;98.802;400;400;47;47;29;18;1.087;float;9.896;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;87.446;true;78.104;87.002;400;400;47;47;29;18;0.975;float;7.834;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;72.143;true;62.143;71.871;400;400;47;47;29;18;1.04;float;8.592;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;74.4;true;65.987;74.127;400;400;47;47;29;18;0.988;float;7.043;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;72.045;true;63.517;71.77;400;400;47;47;29;18;1.237;float;6.935;0.004;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;71.251;true;62.536;70.972;400;400;47;47;29;18;1.112;float;7.217;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;70.13;true;61.153;69.868;400;400;47;47;29;18;1.094;float;7.524;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;72.319;true;62.671;72.042;400;400;47;47;29;18;0.975;float;8.329;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;74.144;true;63.445;73.868;400;400;47;47;29;18;1.034;float;9.28;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;75.916;true;64.837;75.658;400;400;47;47;29;18;0.978;float;9.779;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;70.662;true;62.082;70.382;400;400;47;47;29;18;1.017;float;7.213;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;76.396;true;66.454;76.112;400;400;47;47;29;18;1.093;float;8.4;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;78.375;true;67.469;78.076;400;400;47;47;29;18;1.456;float;9.088;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;78.474;true;68.468;78.093;400;400;47;47;29;18;0.993;float;8.508;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;72.756;true;62.698;72.477;400;400;47;47;29;18;1.497;float;8.121;0.003;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;75.476;true;65.115;75.183;400;400;47;47;29;18;1.003;float;8.973;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;74.428;true;63.604;74.154;400;400;47;47;29;18;1.023;float;9.43;0.002;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;92.413;true;79.802;92.106;400;400;47;47;29;18;1.414;float;10.753;0.01;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;112.623;false;44.266;112.315;327;341;341;341;33;308;62.072;binary;5.86;0.007;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;84.659;false;28.813;84.341;327;341;341;341;33;308;49.756;binary;5.692;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.345;false;24.369;75.104;327;341;341;341;33;308;44.967;binary;5.689;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.799;false;25.855;75.549;327;341;341;341;33;308;44.062;binary;5.575;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;82.139;false;31.881;81.893;327;341;341;341;33;308;44.332;binary;5.601;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;76.754;false;25.516;76.506;327;341;341;341;33;308;45.317;binary;5.609;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.926;false;25.246;74.664;327;341;341;341;33;308;43.732;binary;5.583;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.965;false;25.117;74.715;327;341;341;341;33;308;43.917;binary;5.606;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.199;false;25.32;74.952;327;341;341;341;33;308;43.784;binary;5.794;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.083;false;24.476;73.844;327;341;341;341;33;308;43.67;binary;5.586;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.048;false;24.835;74.803;327;341;341;341;33;308;44.269;binary;5.619;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.763;false;25.986;75.517;327;341;341;341;33;308;43.842;binary;5.582;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.085;false;24.782;74.839;327;341;341;341;33;308;44.41;binary;5.562;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;79.005;false;26.161;78.704;327;341;341;341;33;308;48.194;binary;4.248;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;72.476;false;24.284;72.238;327;341;341;341;33;308;43.636;binary;4.224;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;72.728;false;24.697;72.45;327;341;341;341;33;308;43.466;binary;4.197;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;76.438;false;25.201;76.195;327;341;341;341;33;308;46.134;binary;4.778;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.925;false;25.104;74.589;327;341;341;341;33;308;43.56;binary;5.848;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.814;false;27.136;75.523;327;341;341;341;33;308;44.076;binary;4.214;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.337;false;25.402;75.095;327;341;341;341;33;308;45.398;binary;4.203;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.13;false;24.82;72.87;327;341;341;341;33;308;43.736;binary;4.223;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;72.911;false;24.547;72.643;327;341;341;341;33;308;43.752;binary;4.245;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.752;false;25.419;75.504;327;341;341;341;33;308;44.858;binary;5.114;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;72.568;false;24.388;72.324;327;341;341;341;33;308;43.575;binary;4.274;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.583;false;24.409;74.337;327;341;341;341;33;308;43.626;binary;6.25;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.772;false;25.937;74.437;327;341;341;341;33;308;44.195;binary;4.207;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.26;false;24.092;73.012;327;341;341;341;33;308;44.636;binary;4.185;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.897;false;25.313;74.643;327;341;341;341;33;308;45.014;binary;4.218;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.897;false;24.883;73.646;327;341;341;341;33;308;44.448;binary;4.216;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.269;false;25.532;75.029;327;341;341;341;33;308;45.266;binary;4.148;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.568;false;26.274;75.321;327;341;341;341;33;308;44.683;binary;4.258;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.05;false;24.444;73.805;327;341;341;341;33;308;45.022;binary;4.24;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.289;false;25.938;75.028;327;341;341;341;33;308;44.761;binary;4.244;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.988;false;25.114;73.754;327;341;341;341;33;308;44.352;binary;4.184;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.679;false;24.183;73.433;327;341;341;341;33;308;44.389;binary;4.754;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;71.985;false;23.832;71.74;327;341;341;341;33;308;43.616;binary;4.203;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.287;false;25.222;73.04;327;341;341;341;33;308;43.494;binary;4.267;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.47;false;24.255;74.223;327;341;341;341;33;308;44.283;binary;5.583;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.643;false;24.46;74.396;327;341;341;341;33;308;44.23;binary;5.59;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.504;false;24.268;73.264;327;341;341;341;33;308;43.313;binary;5.633;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.982;false;24.664;74.738;327;341;341;341;33;308;44.036;binary;5.931;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.297;false;24.19;74.035;327;341;341;341;33;308;44.136;binary;5.604;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.438;false;24.207;73.193;327;341;341;341;33;308;43.318;binary;5.595;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.027;false;24.551;73.781;327;341;341;341;33;308;43.529;binary;5.645;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;76.373;false;25.599;76.124;327;341;341;341;33;308;44.783;binary;5.652;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.697;false;24.345;73.443;327;341;341;341;33;308;43.418;binary;5.578;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.249;false;25.028;75.009;327;341;341;341;33;308;44.305;binary;5.563;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;79.699;false;25.451;79.458;327;341;341;341;33;308;48.526;binary;5.386;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;77.96;false;25.367;77.725;327;341;341;341;33;308;46.88;binary;5.392;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.86;false;25.65;75.622;327;341;341;341;33;308;44.285;binary;5.571;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;76.353;false;26.298;76.116;327;341;341;341;33;308;44.207;binary;5.536;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.225;false;24.728;74.961;327;341;341;341;33;308;44.525;binary;5.624;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.181;false;24.437;74.948;327;341;341;341;33;308;44.787;binary;5.637;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.834;false;26.363;75.597;327;341;341;341;33;308;43.553;binary;5.584;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.028;false;24.116;73.781;327;341;341;341;33;308;43.997;binary;5.568;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.52;false;24.405;74.27;327;341;341;341;33;308;44.201;binary;5.563;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.585;false;24.193;73.34;327;341;341;341;33;308;43.477;binary;5.598;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.847;false;24.506;73.595;327;341;341;341;33;308;43.421;binary;5.603;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.749;false;24.298;75.5;327;341;341;341;33;308;45.513;binary;5.602;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;76.264;false;25.776;76.016;327;341;341;341;33;308;44.593;binary;5.528;0.006;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.307;false;24.807;74.048;327;341;341;341;33;308;43.552;binary;5.584;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;76.541;false;24.935;76.3;327;341;341;341;33;308;45.675;binary;5.573;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.216;false;25.011;74.985;327;341;341;341;33;308;44.294;binary;5.571;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.784;false;24.468;73.533;327;341;341;341;33;308;43.407;binary;5.577;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.458;false;24.935;75.21;327;341;341;341;33;308;44.573;binary;5.591;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.252;false;25.297;75.003;327;341;341;341;33;308;44.025;binary;5.602;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;76.342;false;25.254;76.09;327;341;341;341;33;308;45.074;binary;5.645;0.006;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.604;false;25.508;75.345;327;341;341;341;33;308;44.529;binary;5.198;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.639;false;24.475;74.394;327;341;341;341;33;308;44.204;binary;5.609;0.004;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.046;false;24.478;74.669;327;341;341;341;33;308;44.538;binary;5.557;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;77.24;false;24.618;76.993;327;341;341;341;33;308;46.716;binary;5.604;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.611;false;24.198;73.363;327;341;341;341;33;308;43.519;binary;5.536;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.886;false;24.508;73.651;327;341;341;341;33;308;43.458;binary;5.589;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;77.041;false;25.051;76.795;327;341;341;341;33;308;46.333;binary;5.341;0.005;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.339;false;24.563;74.093;327;341;341;341;33;308;43.861;binary;5.561;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.535;false;24.775;75.287;327;341;341;341;33;308;44.844;binary;5.609;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;76.121;false;25.57;75.867;327;341;341;341;33;308;44.585;binary;5.604;0.003;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;73.888;false;24.394;73.643;327;341;341;341;33;308;43.7;binary;5.47;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;74.569;false;24.969;74.324;327;341;341;341;33;308;43.703;binary;5.607;0.002;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;75.866;false;24.784;75.631;327;341;341;341;33;308;45.142;binary;5.613;0.003;0;0;nill;0;0;10;
