Detector;Extractor;Matcher;InputResolution;ProcessingResolution;DisplayFunction(ms);ObjectFound;AnalyzeSceneFrame(ms);AnalyzerProcess(ms);SceneKeypoints;ObjectKeypoints;GoodSceneKeypoints;GoodTrainKeypoints;Inliers;Outliers;InliersCalc(ms);DescriptorType;MatchingDescriptors(ms);PerspectiveTransform(ms);TrackerInitialize(ms);TrackerCorners;isInImage;isObjectInsideImage(ms);TrackingProcess(ms);Deviation;
SIFT;SIFT;BF;336x252;305x229;1014.95;true;934.478;1011.58;400;400;47;47;28;19;25.679;float;50.956;0.141;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;938.928;true;880.517;936.712;400;400;47;47;28;19;9.182;float;46.627;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;914.839;true;850.586;912.55;400;400;47;47;28;19;9.133;float;52.536;0.014;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;897.691;true;839.682;895.386;400;400;47;47;28;19;8.989;float;46.237;0.01;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;913.582;true;845.865;911.387;400;400;47;47;28;19;9.008;float;56.271;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;909.782;true;840.22;907.489;400;400;47;47;28;19;9.12;float;57.902;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;926.799;true;841.105;924.575;400;400;47;47;28;19;9.086;float;74.119;0.02;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;907.932;true;847.592;905.607;400;400;47;47;28;19;11.075;float;46.685;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;1007.88;true;949.043;1004.47;400;400;47;47;28;19;9.205;float;45.884;0.02;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;951.137;true;875.425;948.879;400;400;47;47;28;19;9.371;float;63.828;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;942.926;true;880.592;940.489;400;400;47;47;28;19;11.006;float;48.658;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;955.184;true;893.829;952.926;400;400;47;47;28;19;9.542;float;49.255;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;996.174;true;939.153;993.828;400;400;47;47;28;19;9.516;float;44.911;0.014;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;946.443;true;878.775;944.016;400;400;47;47;28;19;9.02;float;55.974;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;899.192;true;841.556;896.943;400;400;47;47;28;19;9.02;float;46.112;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;896.836;true;841.052;894.489;400;400;47;47;28;19;9.059;float;44.095;0.019;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;932.23;true;870.51;929.978;400;400;47;47;28;19;9.05;float;50.146;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;894.637;true;838.565;892.376;400;400;47;47;28;19;9.079;float;44.488;0.015;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;935.589;true;845.108;933.166;400;400;47;47;28;19;10.401;float;77.116;0.026;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;914.282;true;829.014;912.055;400;400;47;47;28;19;17.58;float;65.128;0.017;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;951.675;true;876.859;948.833;400;400;47;47;28;19;9.031;float;62.618;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;911.23;true;854.069;908.724;400;400;47;47;28;19;10.401;float;43.901;0.027;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;944.484;true;887.364;942.093;400;400;47;47;28;19;9.282;float;44.861;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;925.953;true;864.902;923.66;400;400;47;47;28;19;9.197;float;49.246;0.016;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;915.596;true;860.311;913.234;400;400;47;47;28;19;9.016;float;43.653;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;903.3;true;833.114;901.032;400;400;47;47;28;19;9.125;float;58.533;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;893.49;true;836.751;891.105;400;400;47;47;28;19;8.992;float;45.095;0.014;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;892.717;true;838.052;890.375;400;400;47;47;28;19;9.002;float;43.06;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;909.482;true;848.624;903.454;400;400;47;47;28;19;9.041;float;45.498;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;934.234;true;874.003;931.882;400;400;47;47;28;19;9.219;float;48.372;0.017;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;984.665;true;914.141;982.436;400;400;47;47;28;19;9.538;float;58.52;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;933.798;true;875.108;931.563;400;400;47;47;28;19;9.273;float;46.903;0.009;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;925.722;true;865.104;923.347;400;400;47;47;28;19;9.295;float;48.671;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;929.544;true;872.23;927.053;400;400;47;47;28;19;8.935;float;45.613;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;957.451;true;879.597;955.099;400;400;47;47;28;19;9.192;float;66.056;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;928.89;true;866.394;926.407;400;400;47;47;28;19;9.147;float;50.626;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;922.435;true;864.625;920.202;400;400;47;47;28;19;9.794;float;45.51;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;955.038;true;886.596;952.594;400;400;47;47;28;19;9.064;float;56.607;0.015;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;908.456;true;848.34;906.207;400;400;47;47;28;19;9.144;float;48.459;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;892.168;true;838.131;889.839;400;400;47;47;28;19;9.071;float;42.361;0.017;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;928.481;true;869.175;926.255;400;400;47;47;28;19;9.02;float;47.746;0.017;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;948.125;true;885.479;945.858;400;400;47;47;28;19;9.96;float;50.129;0.031;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;932.538;true;862.825;930.243;400;400;47;47;28;19;9.258;float;57.868;0.018;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;923.129;true;864.841;920.869;400;400;47;47;28;19;9.1;float;46.698;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;906.79;true;844.655;904.562;400;400;47;47;28;19;14.422;float;45.229;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;904.379;true;844.6;900.487;400;400;47;47;28;19;10.31;float;45.318;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;982.843;true;925.62;979.072;400;400;47;47;28;19;9.642;float;43.558;0.01;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;896.443;true;840.277;893.882;400;400;47;47;28;19;8.97;float;44.368;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;988.588;true;928.629;986.289;400;400;47;47;28;19;8.991;float;48.424;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;966.209;true;891.116;963.86;400;400;47;47;28;19;9.227;float;63.231;0.019;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;907.168;true;853.198;904.874;400;400;47;47;28;19;8.918;float;42.535;0.009;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;1011.04;true;953.061;1008.8;400;400;47;47;28;19;10.276;float;45.181;0.02;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;971.352;true;910.03;969.134;400;400;47;47;28;19;9.088;float;49.511;0.02;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;917.979;true;860.657;915.738;400;400;47;47;28;19;9.097;float;45.734;0.01;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;924.008;true;863.696;921.741;400;400;47;47;28;19;11.469;float;46.291;0.016;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;1023.04;true;964.746;1019.15;400;400;47;47;28;19;9.038;float;45.105;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;919.277;true;860.99;916.96;400;400;47;47;28;19;10.838;float;44.874;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;1004.73;true;944.297;1000.82;400;400;47;47;28;19;10.647;float;45.614;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;922.09;true;864.421;919.542;400;400;47;47;28;19;9.204;float;45.673;0.014;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;918.455;true;855.505;916.261;400;400;47;47;28;19;9.11;float;51.378;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;922.792;true;864.763;920.419;400;400;47;47;28;19;9.724;float;45.652;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;913.418;true;858.659;911.207;400;400;47;47;28;19;9.077;float;43.232;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;899.819;true;844.748;897.524;400;400;47;47;28;19;9.041;float;43.441;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;951.578;true;849.764;949.259;400;400;47;47;28;19;12.951;float;86.175;0.018;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;943.07;true;867.886;939.619;400;400;47;47;28;19;9.161;float;62.298;0.014;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;967.339;true;895.15;965.086;400;400;47;47;28;19;9.125;float;60.548;0.019;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;895.574;true;842.536;893.317;400;400;47;47;28;19;8.964;float;41.597;0.01;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;883.278;true;827.871;881.093;400;400;47;47;28;19;9.119;float;43.819;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;898.376;true;839.604;896.061;400;400;47;47;28;19;9.981;float;46.219;0.014;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;920.94;true;863.31;917.029;400;400;47;47;28;19;9.11;float;44.358;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;914.9;true;856.035;912.579;400;400;47;47;28;19;10.216;float;46.031;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;901.402;true;843.28;898.975;400;400;47;47;28;19;9.116;float;46.333;0.014;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;961.094;true;878.5;958.66;400;400;47;47;28;19;10.658;float;69.266;0.01;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;884.823;true;829.164;882.487;400;400;47;47;28;19;9.06;float;44.01;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;903.598;true;842.838;901.261;400;400;47;47;28;19;9.181;float;48.847;0.014;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;947.543;true;874.67;945.309;400;400;47;47;28;19;9.003;float;61.326;0.014;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;895.551;true;840.735;893.231;400;400;47;47;28;19;9.058;float;43.171;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;924.724;true;868.572;922.42;400;400;47;47;28;19;9.052;float;44.542;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;936.753;true;837.43;934.474;400;400;47;47;28;19;9.18;float;87.475;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;912.736;true;848.276;910.458;400;400;47;47;28;19;8.989;float;52.952;0.01;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;917.466;true;854.898;915.078;400;400;47;47;28;19;9.719;float;50.126;0.03;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;942.562;true;881.294;939.671;400;400;47;47;28;19;10.237;float;47.876;0.02;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;941.468;true;872.343;937.504;400;400;47;47;28;19;10.887;float;53.933;0.025;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;964.38;true;899.79;962.001;400;400;47;47;28;19;9.209;float;52.737;0.016;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;897.147;true;840.85;894.7;400;400;47;47;28;19;8.97;float;44.626;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;919.724;true;849.256;917.452;400;400;47;47;28;19;9.011;float;58.899;0.01;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;917.825;true;859.06;915.633;400;400;47;47;28;19;9.779;float;46.495;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;903.486;true;849.224;901.065;400;400;47;47;28;19;9.412;float;42.166;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;932.128;true;864.398;929.668;400;400;47;47;28;19;9.115;float;55.853;0.016;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;982.977;true;903.938;980.546;400;400;47;47;28;19;9.152;float;67.189;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;909.772;true;841.809;907.53;400;400;47;47;28;19;9.13;float;56.329;0.015;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;976.411;true;907.463;974.072;400;400;47;47;28;19;9.349;float;56.986;0.012;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;961.009;true;903.384;958.648;400;400;47;47;28;19;9.01;float;45.994;0.017;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;906.001;true;848.537;903.775;400;400;47;47;28;19;10.33;float;44.594;0.017;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;949.519;true;890.673;945.769;400;400;47;47;28;19;9.445;float;45.394;0.022;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;941.826;true;882.152;939.591;400;400;47;47;28;19;9.882;float;47.231;0.019;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;914.06;true;850.292;911.713;400;400;47;47;28;19;9.477;float;51.648;0.011;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;957.911;true;883.515;955.689;400;400;47;47;28;19;9.346;float;62.578;0.015;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;989.307;true;910.581;986.694;400;400;47;47;28;19;11.562;float;64.291;0.013;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;1009.9;true;946.378;1007.47;400;400;47;47;28;19;9.613;float;51.161;0.021;0;0;nill;0;0;10;
SIFT;SIFT;BF;336x252;305x229;946.409;true;870.384;943.992;400;400;47;47;28;19;9.145;float;64.039;0.011;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;701.211;false;367.327;699.036;327;341;341;341;34;307;326.551;binary;4.907;0.014;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;720.145;false;389.702;718.088;327;341;341;341;34;307;324.288;binary;3.902;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;743.38;false;371.747;741.356;327;341;341;341;34;307;364.24;binary;5.086;0.017;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;774.224;false;427.879;771.639;327;341;341;341;34;307;337.664;binary;5.884;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;726.446;false;385.831;724.309;327;341;341;341;34;307;334.408;binary;3.8;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;754.427;false;396.854;752.378;327;341;341;341;34;307;344.42;binary;10.779;0.029;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;751.186;false;405.262;747.675;327;341;341;341;34;307;337.222;binary;4.981;0.016;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;795.9;false;425.543;793.666;327;341;341;341;34;307;363.019;binary;4.848;0.027;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;774.692;false;401.76;772.577;327;341;341;341;34;307;364.684;binary;5.918;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;780.689;false;401.4;778.411;327;341;341;341;34;307;369.273;binary;7.489;0.015;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;727.295;false;382.601;724.938;327;341;341;341;34;307;336.981;binary;5.157;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;711.886;false;371.566;709.801;327;341;341;341;34;307;334.216;binary;3.701;0.018;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;730.599;false;386.251;728.429;327;341;341;341;34;307;334.184;binary;7.793;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;754.561;false;380.269;752.519;327;341;341;341;34;307;363.792;binary;8.14;0.009;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;774.461;false;406.989;772.468;327;341;341;341;34;307;361.282;binary;3.986;0.017;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;734.877;false;395.058;731.57;327;341;341;341;34;307;331.264;binary;4.99;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;771.16;false;425.717;769.093;327;341;341;341;34;307;338.328;binary;4.847;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;727.835;false;383.759;725.793;327;341;341;341;34;307;336.763;binary;4.938;0.015;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;744.005;false;376.192;741.923;327;341;341;341;34;307;360.316;binary;5.18;0.014;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;738.531;false;400.71;736.508;327;341;341;341;34;307;329.722;binary;5.821;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;758.044;false;400.366;755.937;327;341;341;341;34;307;347.074;binary;8.227;0.025;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;776.083;false;393.858;773.985;327;341;341;341;34;307;371.346;binary;8.504;0.016;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;758.839;false;395.014;756.558;327;341;341;341;34;307;355.605;binary;5.719;0.015;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;818.507;false;441.713;816.419;327;341;341;341;34;307;366.466;binary;7.82;0.01;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;714.703;false;377.054;712.636;327;341;341;341;34;307;331.436;binary;3.908;0.017;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;724.831;false;384.819;722.751;327;341;341;341;34;307;332.976;binary;4.607;0.016;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;719.134;false;376.994;717.035;327;341;341;341;34;307;336.174;binary;3.663;0.017;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;704.966;false;372.526;702.931;327;341;341;341;34;307;326.67;binary;3.48;0.017;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;713.848;false;381.956;711.799;327;341;341;341;34;307;325.978;binary;3.6;0.026;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;711.557;false;377.119;709.47;327;341;341;341;34;307;327.561;binary;4.578;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;752.373;false;384.949;750.225;327;341;341;341;34;307;360.427;binary;4.657;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;715.513;false;376.881;713.376;327;341;341;341;34;307;331.98;binary;4.29;0.016;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;742.504;false;409.545;740.344;327;341;341;341;34;307;326.81;binary;3.786;0.017;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;708.899;false;373.619;706.837;327;341;341;341;34;307;328.661;binary;4.343;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;704.369;false;371.112;702.277;327;341;341;341;34;307;327.358;binary;3.59;0.015;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;714.973;false;381.805;712.952;327;341;341;341;34;307;325.45;binary;5.483;0.016;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;746.033;false;388.724;743.83;327;341;341;341;34;307;349.756;binary;5.113;0.04;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;713.804;false;370.435;711.756;327;341;341;341;34;307;337.551;binary;3.513;0.02;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;753.91;false;383.846;751.823;327;341;341;341;34;307;362.414;binary;5.331;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;753.611;false;413.377;751.523;327;341;341;341;34;307;332.018;binary;5.913;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;762.377;false;393.155;760.155;327;341;341;341;34;307;362.519;binary;4.27;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;786.323;false;426.426;783.902;327;341;341;341;34;307;351.373;binary;5.817;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;799.213;false;448.354;797.157;327;341;341;341;34;307;342.648;binary;5.946;0.014;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;737.443;false;374.236;735.379;327;341;341;341;34;307;356.451;binary;4.501;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;712.59;false;381.985;710.472;327;341;341;341;34;307;324.216;binary;4.07;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;701.233;false;369.91;699.038;327;341;341;341;34;307;325.26;binary;3.657;0.018;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;703.015;false;371.294;700.89;327;341;341;341;34;307;324.898;binary;4.505;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;704.883;false;373.123;702.754;327;341;341;341;34;307;324.933;binary;4.504;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;706.334;false;372.562;704.238;327;341;341;341;34;307;325.154;binary;6.296;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;701.119;false;368.143;698.998;327;341;341;341;34;307;325.835;binary;4.789;0.017;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;724.714;false;369.264;722.581;327;341;341;341;34;307;348.638;binary;4.461;0.01;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;723.99;false;383.76;722.01;327;341;341;341;34;307;333.189;binary;4.849;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;739.803;false;376.436;737.631;327;341;341;341;34;307;356.373;binary;4.625;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;705.79;false;373.178;703.553;327;341;341;341;34;307;325.609;binary;4.57;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;704.058;false;371.514;701.867;327;341;341;341;34;307;325.646;binary;4.51;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;734.262;false;388.576;732.117;327;341;341;341;34;307;339.344;binary;3.987;0.016;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;790.602;false;409.21;788.589;327;341;341;341;34;307;375.22;binary;3.845;0.014;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;728.659;false;384.841;724.864;327;341;341;341;34;307;335.457;binary;4.34;0.019;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;881.351;false;430.155;878.904;327;341;341;341;34;307;439.129;binary;9.363;0.01;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;777.057;false;387.48;774.907;327;341;341;341;34;307;383.136;binary;4.077;0.018;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;731.154;false;386.353;729.116;327;341;341;341;34;307;337.441;binary;5.111;0.015;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;729.77;false;376.451;727.728;327;341;341;341;34;307;346.072;binary;4.99;0.016;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;726.66;false;387.469;724.644;327;341;341;341;34;307;332.357;binary;4.611;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;721.468;false;382.846;719.406;327;341;341;341;34;307;331.59;binary;4.735;0.011;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;722.497;false;374.159;720.362;327;341;341;341;34;307;341.09;binary;4.487;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;742.852;false;400.184;740.61;327;341;341;341;34;307;335.189;binary;5.034;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;738.541;false;396.125;736.416;327;341;341;341;34;307;334.547;binary;5.436;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;746.16;false;411.367;744.05;327;341;341;341;34;307;328.586;binary;3.893;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;725.364;false;379.493;723.031;327;341;341;341;34;307;337.993;binary;5.286;0.023;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;723.653;false;384.763;721.634;327;341;341;341;34;307;330.884;binary;5.765;0.015;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;762.375;false;371.34;760.313;327;341;341;341;34;307;382.908;binary;5.791;0.018;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;739.968;false;393.625;737.935;327;341;341;341;34;307;336.644;binary;7.406;0.025;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;737.614;false;385.276;735.525;327;341;341;341;34;307;342.84;binary;7.189;0.016;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;778.084;false;382.681;776.015;327;341;341;341;34;307;388.013;binary;5.112;0.014;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;775.628;false;398.86;773.529;327;341;341;341;34;307;368.567;binary;5.884;0.012;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;823.664;false;402.483;820.066;327;341;341;341;34;307;411.02;binary;6.369;0.01;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;716.788;false;379.329;712.489;327;341;341;341;34;307;327.862;binary;5.09;0.011;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;708.918;false;372.79;706.573;327;341;341;341;34;307;329.543;binary;3.938;0.015;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;709.313;false;374.079;707.234;327;341;341;341;34;307;328.599;binary;4.346;0.013;0;0;nill;0;0;10;
SIFT;BRIEF;BF;336x252;305x229;781.108;false;387.114;776.431;327;341;341;341;34;307;383.842;binary;5.268;0.009;0;0;nill;0;0;10;
